deal_no,deal_dt,settle_dt,mature_dt,name,ext_name,code,name,name,country,isin,buy_sell, face_value ,bond_price,capitalpph,incomepph,settlepph,coupon
3984130,2/22/2021,2/24/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",102.0431,102.0431,0,102.0431,0
3967590,2/11/2021,2/15/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,BUY  ," 20,000,000.00 ",103.585,103.585,0,103.585,0
3967599,2/11/2021,2/15/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",103.672,103.672,0,103.672,0
4426834,11/2/2021,11/4/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,BUY  ," 15,000,000.00 ",99.845,99.845,0,99.845,0
4476220,11/30/2021,12/2/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",101.944,101.944,0,101.944,0
4414791,10/26/2021,10/28/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,BUY  ," 30,000,000.00 ",99.87,99.87,0,99.87,0
3991645,2/25/2021,3/1/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",101.248,101.248,0,101.248,0
3981124,2/19/2021,2/23/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 5,000,000.00 ",101.996,101.996,0,101.996,0
3963594,2/9/2021,2/11/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,BUY  ," 25,000,000.00 ",103.35,103.35,0,103.35,0
3986647,2/23/2021,2/25/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",101.847,101.847,0,101.847,0
4426836,11/2/2021,11/4/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 20,000,000.00 ",99.967,99.967,0,99.967,0
4441669,11/10/2021,11/12/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",101.585,101.585,0,101.585,0
4441671,11/10/2021,11/12/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 15,000,000.00 ",101.516,101.516,0,101.516,0
4443869,11/11/2021,11/15/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,BUY  ," 10,000,000.00 ",101.157,101.157,0,101.157,0
4414806,10/26/2021,10/28/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",100.084,100.084,0,100.084,0
4475680,11/30/2021,12/2/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,BUY  ," 20,000,000.00 ",101.869,101.869,0,101.869,0
4478127,12/1/2021,12/3/2021,7/15/2031,NL00150006U0,NEDERLAND 0.0% 21-2031,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL00150006U0    ,SELL ," 10,000,000.00 ",101.669,101.669,0,101.669,0
4373382,10/1/2021,10/5/2021,1/15/2029,NL0015000LS8,NEDERLAND 0.00% 21-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015000LS8    ,BUY  ," 3,000,000.00 ",101.85,101.85,0,101.85,0
4373364,10/1/2021,10/5/2021,1/15/2029,NL0015000LS8,NEDERLAND 0.00% 21-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015000LS8    ,BUY  ," 4,500,000.00 ",101.85,101.85,0,101.85,0
4383439,10/7/2021,10/11/2021,1/15/2029,NL0015000LS8,NEDERLAND 0.00% 21-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015000LS8    ,SELL ," 7,500,000.00 ",101.906,101.906,0,101.906,0
3546964,6/4/2020,6/8/2020,1/15/2027,NL0015031501,NEDERLAND 0.0% 20-2027,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015031501    ,SELL ," 3,750,000.00 ",102.201,102.201,0,102.201,0
3537939,5/29/2020,6/2/2020,1/15/2027,NL0015031501,NEDERLAND 0.0% 20-2027,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015031501    ,BUY  ," 3,750,000.00 ",102.57,102.57,0,102.57,0
4081945,4/19/2021,4/21/2021,1/15/2027,NL0015031501,NEDERLAND 0.0% 20-2027,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015031501    ,SELL ," 25,000,000.00 ",102.7225,102.7225,0,102.7225,0
4089074,4/22/2021,4/26/2021,1/15/2027,NL0015031501,NEDERLAND 0.0% 20-2027,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015031501    ,BUY  ," 10,000,000.00 ",102.686,102.686,0,102.686,0
4089070,4/22/2021,4/26/2021,1/15/2027,NL0015031501,NEDERLAND 0.0% 20-2027,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015031501    ,BUY  ," 10,000,000.00 ",102.702,102.702,0,102.702,0
4089071,4/22/2021,4/26/2021,1/15/2027,NL0015031501,NEDERLAND 0.0% 20-2027,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015031501    ,BUY  ," 5,000,000.00 ",102.694,102.694,0,102.694,0
3919220,1/14/2021,1/18/2021,1/15/2052,NL0015614579,NEDERLAND 0.00% 20-2052,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015614579    ,SELL ," 5,000,000.00 ",102.852,102.852,0,102.852,0
3921216,1/15/2021,1/18/2021,1/15/2052,NL0015614579,NEDERLAND 0.00% 20-2052,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0015614579    ,BUY  ," 5,000,000.00 ",102.496,102.496,0,102.496,0
2988433,1/8/2019,1/15/2019,1/15/2024,XS1935139995,ABN AMRO 0.875% 19-2024,RENT1     ,Trade Strategies         ,ABN AMRO ASD                       ,NL        ,XS1935139995    ,BUY  ," 2,000,000.00 ",99.413,99.413,0,99.413,0.875
2908126,1/31/2019,2/4/2019,1/15/2024,XS1935139995,ABN AMRO 0.875% 19-2024,RENT1     ,Trade Strategies         ,ABN AMRO ASD                       ,NL        ,XS1935139995    ,SELL ," 2,000,000.00 ",100.821,100.821,0.047945205,100.8689452,0.875
2893579,1/18/2019,1/22/2019,1/22/2029,XS1938387237,EIB 0.625% 19-2029,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS1938387237    ,SELL ," 1,750,000.00 ",98.843,98.843,0,98.843,0.625
2899789,1/24/2019,1/28/2019,1/22/2029,XS1938387237,EIB 0.625% 19-2029,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS1938387237    ,SELL ," 5,000,000.00 ",99.5,99.5,0.010273973,99.51027397,0.625
2889036,1/15/2019,1/22/2019,1/22/2029,XS1938387237,EIB 0.625% 19-2029,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS1938387237    ,BUY  ," 6,750,000.00 ",98.876,98.876,0,98.876,0.625
2901427,1/24/2019,2/1/2019,2/1/2029,XS1944327631,RABO 0.875% 19-2029,RENT1     ,Trade Strategies         ,RABO UTR                           ,NL        ,XS1944327631    ,BUY  ," 3,000,000.00 ",99.829,99.829,0,99.829,0.875
2916460,2/7/2019,2/11/2019,2/1/2029,XS1944327631,RABO 0.875% 19-2029,RENT1     ,Trade Strategies         ,RABO UTR                           ,NL        ,XS1944327631    ,SELL ," 2,000,000.00 ",100.81,100.81,0.023972603,100.8339726,0.875
2914900,2/6/2019,2/8/2019,2/1/2029,XS1944327631,RABO 0.875% 19-2029,RENT1     ,Trade Strategies         ,RABO UTR                           ,NL        ,XS1944327631    ,SELL ," 1,000,000.00 ",100.667,100.667,0.016780822,100.6837808,0.875
2913503,2/5/2019,2/12/2019,5/24/2024,XS1950839677,EIB 0.05% 19-2024,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS1950839677    ,BUY  ," 10,000,000.00 ",99.921,99.921,0,99.921,0.05
2938829,2/27/2019,3/1/2019,5/24/2024,XS1950839677,EIB 0.05% 19-2024,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS1950839677    ,SELL ," 5,000,000.00 ",100.412,100.412,0.002328767,100.4143288,0.05
2918082,2/8/2019,2/12/2019,5/24/2024,XS1950839677,EIB 0.05% 19-2024,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS1950839677    ,SELL ," 5,000,000.00 ",100.425,100.425,0,100.425,0.05
2940920,2/27/2019,3/7/2019,3/7/2026,XS1959338630,"EDC 0,25% 19-2026",RENT1     ,Trade Strategies         ,EXPORT DEVELOPMENT CANADA          ,CA        ,XS1959338630    ,BUY  ," 3,000,000.00 ",99.702,99.702,0,99.702,0.25
2983825,4/9/2019,4/11/2019,3/7/2026,XS1959338630,"EDC 0,25% 19-2026",RENT1     ,Trade Strategies         ,EXPORT DEVELOPMENT CANADA          ,CA        ,XS1959338630    ,SELL ," 3,000,000.00 ",101,101,0.023907104,101.0239071,0.25
3000241,4/25/2019,4/29/2019,4/15/2026,XS1982037696,ABN AMRO 0.50% 19-2026,RENT1     ,Trade Strategies         ,ABN AMRO ASD                       ,NL        ,XS1982037696    ,SELL ," 5,000,000.00 ",99.74,99.74,0.019125683,99.75912568,0.5
2983788,4/8/2019,4/15/2019,4/15/2026,XS1982037696,ABN AMRO 0.50% 19-2026,RENT1     ,Trade Strategies         ,ABN AMRO ASD                       ,NL        ,XS1982037696    ,BUY  ," 5,000,000.00 ",99.235,99.235,0,99.235,0.5
3326233,1/9/2020,1/16/2020,1/16/2030,XS2102495673,EIB 0.05% 20-2030,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2102495673    ,BUY  ," 5,000,000.00 ",99.93,99.93,0,99.93,0.05
3347179,1/27/2020,1/29/2020,1/16/2030,XS2102495673,EIB 0.05% 20-2030,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2102495673    ,SELL ," 5,000,000.00 ",101.725,101.725,0.001775956,101.726776,0.05
3357297,2/3/2020,2/5/2020,1/28/2030,XS2109606603,Waterbank 0.05% 20-2030,RENT1     ,Trade Strategies         ,WATERSCHAPSBANK GRA                ,NL        ,XS2109606603    ,SELL ," 2,500,000.00 ",101.398,101.398,0.001092896,101.3990929,0.05
3368011,2/11/2020,2/13/2020,1/28/2030,XS2109606603,Waterbank 0.05% 20-2030,RENT1     ,Trade Strategies         ,WATERSCHAPSBANK GRA                ,NL        ,XS2109606603    ,SELL ," 2,000,000.00 ",101.207,101.207,0.002185792,101.2091858,0.05
3339822,1/21/2020,1/28/2020,1/28/2030,XS2109606603,Waterbank 0.05% 20-2030,RENT1     ,Trade Strategies         ,WATERSCHAPSBANK GRA                ,NL        ,XS2109606603    ,BUY  ," 4,500,000.00 ",99.453,99.453,0,99.453,0.05
3368368,2/11/2020,2/18/2020,3/25/2025,XS2120068403,EIB 0.00% 20-2025,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2120068403    ,BUY  ," 5,000,000.00 ",102.002,102.002,0,102.002,0
3369905,2/12/2020,2/18/2020,3/25/2025,XS2120068403,EIB 0.00% 20-2025,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2120068403    ,SELL ," 2,500,000.00 ",102.138,102.138,0,102.138,0
3384406,2/24/2020,2/26/2020,3/25/2025,XS2120068403,EIB 0.00% 20-2025,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2120068403    ,SELL ," 2,500,000.00 ",102.464,102.464,0,102.464,0
3488226,4/29/2020,5/6/2020,6/17/2027,XS2168048564,EIB 0.00% 20-2027,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2168048564    ,SELL ," 4,000,000.00 ",101.55,101.55,0,101.55,0
3488239,4/29/2020,5/6/2020,6/17/2027,XS2168048564,EIB 0.00% 20-2027,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2168048564    ,SELL ," 5,000,000.00 ",101.641,101.641,0,101.641,0
3486481,4/28/2020,5/6/2020,6/17/2027,XS2168048564,EIB 0.00% 20-2027,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2168048564    ,BUY  ," 14,000,000.00 ",100.93,100.93,0,100.93,0
3494185,5/4/2020,5/6/2020,6/17/2027,XS2168048564,EIB 0.00% 20-2027,RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2168048564    ,SELL ," 5,000,000.00 ",102.283,102.283,0,102.283,0
4041463,3/25/2021,3/29/2021,11/15/2035,XS2194790262,"EIB 0,01% 20-2035",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2194790262    ,SELL ," 6,000,000.00 ",97.881,97.881,0.003671233,97.88467123,0.01
3576479,6/23/2020,6/29/2020,11/15/2035,XS2194790262,"EIB 0,01% 20-2035",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2194790262    ,SELL ," 5,000,000.00 ",100.08,100.08,0,100.08,0.01
4028645,3/18/2021,3/26/2021,11/15/2035,XS2194790262,"EIB 0,01% 20-2035",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2194790262    ,BUY  ," 6,000,000.00 ",96.681,96.681,0.003589041,96.68458904,0.01
3571109,6/18/2020,6/29/2020,11/15/2035,XS2194790262,"EIB 0,01% 20-2035",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2194790262    ,BUY  ," 5,000,000.00 ",99.8,99.8,0,99.8,0.01
3795573,11/4/2020,11/6/2020,3/28/2028,XS2251371022,"EIB 0,00% 20-2028",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2251371022    ,SELL ," 8,500,000.00 ",104.019,104.019,0,104.019,0
3781648,10/27/2020,11/3/2020,3/28/2028,XS2251371022,"EIB 0,00% 20-2028",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2251371022    ,BUY  ," 8,500,000.00 ",103.762,103.762,0,103.762,0
3906999,1/7/2021,1/14/2021,1/14/2031,XS2283340060,"EIB 0,00% 21-2031",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2283340060    ,BUY  ," 5,000,000.00 ",103.527,103.527,0,103.527,0
3909441,1/8/2021,1/14/2021,1/14/2031,XS2283340060,"EIB 0,00% 21-2031",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2283340060    ,SELL ," 5,000,000.00 ",104.256,104.256,0,104.256,0
3918915,1/14/2021,1/19/2021,5/15/2041,XS2287879733,"EIB 0,01% 21-2041",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2287879733    ,SELL ," 5,000,000.00 ",100.865,100.865,0,100.865,0.01
3912296,1/11/2021,1/19/2021,5/15/2041,XS2287879733,"EIB 0,01% 21-2041",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2287879733    ,BUY  ," 6,000,000.00 ",100.264,100.264,0,100.264,0.01
3916448,1/13/2021,1/19/2021,5/15/2041,XS2287879733,"EIB 0,01% 21-2041",RENT1     ,Trade Strategies         ,EIB LUX                            ,LU        ,XS2287879733    ,SELL ," 1,000,000.00 ",100.426,100.426,0,100.426,0.01
