reference_identifier,rate_dt,ccy,mid,country,bond_ext_name,issue_dt,first_coupon_date,mature_dt,isin,issuer_name,coupon_frq,coupon,tot_issue,cfi_code,issue_rating,bond_duration,issue,remain_duration,y_bid1,y_offer1,y_bid2,y_offer2,y_bid3,y_offer3,y_bid4,y_offer4,y_bid5,y_offer5,y_bid6,y_offer6,y_bid7,y_offer7,y_bid8,y_offer8,y_bid9,y_offer9,y_bid10,y_offer10,y_bid15,y_offer15,y_bid20,y_offer20,y_bid30,y_offer30,time,ytm,estimated_bondprice,term_spread,bid_offer_spread_1,bid_offer_spread_2,bid_offer_spread_3,bid_offer_spread_4,bid_offer_spread_5,bid_offer_spread_6,bid_offer_spread_7,bid_offer_spread_8,bid_offer_spread_9,bid_offer_spread_10,bid_offer_spread_15,bid_offer_spread_20,bid_offer_spread_30,1 YEAR,10 YEARS,15 YEARS,2 YEARS,20 YEARS,25 YEARS,3 YEARS,30 YEARS,4 YEARS,5 YEARS,6 YEARS,7 YEARS,8 YEARS,9 YEARS
NL0011220108,2019-10-18,EUR,104.297,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2097,,,-0.652,-0.668,-0.637,-0.658,-0.633,-0.64,-0.576,-0.582,-0.487,-0.495,-0.442,-0.446,-0.371,-0.377,-0.318,-0.328,-0.251,-0.259,,,0.001,-0.004,0.151,0.147,2191,-0.491,104.32859755859364,0.6054999999999999,,-1.32,-1.295,-1.2730000000000001,-1.158,-0.982,-0.888,-0.748,-0.646,-0.51,,-0.003,0.298,0.60125,1.33875,1.41,0.8475,1.505,1.58,0.985,1.62375,1.06375,1.13125,1.18,1.2275,1.27,1.30375
NL0011220108,2019-10-21,EUR,104.178,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2094,,,-0.647,-0.667,-0.633,-0.651,-0.62,-0.632,-0.562,-0.569,-0.469,-0.474,-0.418,-0.422,-0.339,-0.347,-0.288,-0.292,-0.22,-0.224,,,0.037,0.023,0.192,0.188,2191,-0.4715,104.20578451883428,0.6485000000000001,,-1.314,-1.284,-1.252,-1.131,-0.943,-0.84,-0.6859999999999999,-0.58,-0.444,,0.06,0.38,0.59125,1.345,1.4175,0.84375,1.51125,1.585,0.9825,1.62875,1.0625,1.13125,1.1825,1.23125,1.27375,1.30875
NL0011220108,2019-10-22,EUR,104.231,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2093,,,-0.641,-0.662,-0.625,-0.652,-0.623,-0.631,-0.567,-0.572,-0.477,-0.486,-0.428,-0.441,-0.356,-0.364,-0.311,-0.321,-0.242,-0.248,,,0.007,0.001,0.153,0.149,2191,-0.4815,104.26346032510007,0.606,,-1.303,-1.2770000000000001,-1.254,-1.1389999999999998,-0.963,-0.869,-0.72,-0.632,-0.49,,0.008,0.302,0.585,1.3325,1.40375,0.835,1.49875,1.57125,0.975,1.615,1.055,1.12125,1.17125,1.22,1.26125,1.29625
NL0011220108,2019-10-23,EUR,104.335,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2092,,,-0.643,-0.664,-0.635,-0.648,-0.629,-0.642,-0.58,-0.589,-0.493,-0.501,-0.446,-0.455,-0.372,-0.387,-0.335,-0.341,-0.264,-0.273,,,-0.028,-0.036,0.117,0.113,2191,-0.497,104.3539819746434,0.5745,,-1.307,-1.283,-1.271,-1.169,-0.994,-0.901,-0.759,-0.676,-0.537,,-0.064,0.23,0.5775,1.31375,1.385,0.82,1.47875,1.55125,0.95625,1.59375,1.0375,1.10375,1.155,1.2025,1.24375,1.2775
NL0011220108,2019-10-24,EUR,104.379,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2091,,,-0.648,-0.68,-0.639,-0.661,-0.641,-0.649,-0.578,-0.601,-0.503,-0.508,-0.454,-0.458,-0.377,-0.391,-0.336,-0.349,-0.27,-0.275,,,-0.026,-0.037,0.118,0.114,2191,-0.5055000000000001,104.40266036900613,0.5805,,-1.328,-1.3,-1.29,-1.1789999999999998,-1.0110000000000001,-0.912,-0.768,-0.685,-0.545,,-0.063,0.23199999999999998,0.5925,1.32,1.38875,0.8275,1.48125,1.55875,0.96625,1.60125,1.0475,1.1125,1.1625,1.21,1.25,1.28375
NL0011220108,2019-10-25,EUR,104.241,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2090,,,-0.654,-0.666,-0.631,-0.649,-0.626,-0.634,-0.566,-0.58,-0.483,-0.488,-0.432,-0.436,-0.354,-0.369,-0.314,-0.319,-0.248,-0.252,,,-0.001,-0.009,0.149,0.143,2191,-0.4855,104.28112497121084,0.6130000000000001,,-1.32,-1.28,-1.26,-1.146,-0.971,-0.868,-0.723,-0.633,-0.5,,-0.009999999999999998,0.292,0.5925,1.3275,1.3975,0.83,1.48875,1.56625,0.975,1.60875,1.05375,1.11875,1.16875,1.21625,1.2575,1.29125
NL0011220108,2019-10-28,EUR,104.055,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2087,,,-0.637,-0.65,-0.616,-0.638,-0.601,-0.614,-0.546,-0.553,-0.45,-0.458,-0.387,-0.408,-0.316,-0.323,-0.27,-0.275,-0.2,-0.209,,,0.055,0.043,0.209,0.205,2191,-0.454,104.08744515887021,0.6575,,-1.287,-1.254,-1.2149999999999999,-1.0990000000000002,-0.908,-0.7949999999999999,-0.639,-0.545,-0.40900000000000003,,0.098,0.414,0.6,1.34,1.41,0.8325,1.5025,1.57875,0.9775,1.6225,1.06625,1.13125,1.18125,1.22875,1.27,1.30125
NL0011220108,2019-10-29,EUR,104.087,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2086,,,-0.632,-0.648,-0.618,-0.632,-0.595,-0.623,-0.548,-0.555,-0.457,-0.462,-0.402,-0.407,-0.328,-0.336,-0.286,-0.293,-0.218,-0.221,,,0.034,0.027,0.191,0.177,2191,-0.4595,104.11814536134884,0.6275,,-1.28,-1.25,-1.218,-1.1030000000000002,-0.919,-0.8089999999999999,-0.664,-0.579,-0.439,,0.061,0.368,0.59375,1.3375,1.4075,0.83125,1.5,1.575,0.97625,1.61875,1.0625,1.13,1.18,1.2275,1.26625,1.3
NL0011220108,2019-10-30,EUR,104.138,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2085,,,-0.629,-0.648,-0.608,-0.635,-0.607,-0.614,-0.549,-0.562,-0.463,-0.473,-0.414,-0.419,-0.338,-0.346,-0.297,-0.304,-0.228,-0.234,,,0.023,0.017,0.175,0.172,2191,-0.46799999999999997,104.16665597988474,0.6080000000000001,,-1.2770000000000001,-1.2429999999999999,-1.221,-1.1110000000000002,-0.9359999999999999,-0.833,-0.6839999999999999,-0.601,-0.462,,0.04,0.347,0.57375,1.335,1.405,0.82125,1.4975,1.5725,0.97,1.61625,1.05625,1.125,1.175,1.22375,1.26375,1.2975
NL0011220108,2019-10-31,EUR,104.441,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2084,,,-0.653,-0.676,-0.636,-0.662,-0.642,-0.655,-0.587,-0.611,-0.516,-0.524,-0.466,-0.47,-0.388,-0.398,-0.351,-0.358,-0.282,-0.287,,,-0.037,-0.049,0.115,0.102,2191,-0.52,104.47411478647554,0.5655000000000001,,-1.3290000000000002,-1.298,-1.2970000000000002,-1.198,-1.04,-0.9359999999999999,-0.786,-0.709,-0.569,,-0.086,0.217,0.565,1.3225,1.39375,0.8125,1.485,1.56375,0.96125,1.60875,1.04625,1.115,1.16375,1.21125,1.25,1.28375
NL0011220108,2019-11-01,EUR,104.396,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2083,,,-0.647,-0.666,-0.637,-0.659,-0.64,-0.652,-0.589,-0.603,-0.51,-0.515,-0.442,-0.456,-0.375,-0.382,-0.334,-0.34,-0.263,-0.266,,,-0.012,-0.022,0.138,0.134,2191,-0.5125,104.42725403553223,0.584,,-1.3130000000000002,-1.296,-1.292,-1.192,-1.025,-0.898,-0.757,-0.674,-0.529,,-0.034,0.272,0.73,1.33875,1.40875,0.9025,1.49875,1.57375,1.00625,1.6175,1.085,1.14125,1.19,1.2325,1.2675,1.2975
NL0011220108,2019-11-04,EUR,104.268,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2080,,,-0.608,-0.691,-0.631,-0.654,-0.629,-0.644,-0.564,-0.599,-0.489,-0.497,-0.426,-0.434,-0.344,-0.348,-0.295,-0.301,-0.223,-0.226,,,0.032,0.022,0.186,0.183,2191,-0.493,104.30488996039092,0.6174999999999999,,-1.299,-1.2850000000000001,-1.2730000000000001,-1.1629999999999998,-0.986,-0.86,-0.692,-0.596,-0.449,,0.054,0.369,0.76875,1.36875,1.43875,0.94375,1.52875,1.60375,1.04375,1.6475,1.12,1.17375,1.2225,1.26375,1.2975,1.33
NL0011220108,2019-11-05,EUR,104.042,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2079,,,-0.62,-0.667,-0.605,-0.651,-0.603,-0.618,-0.545,-0.557,-0.451,-0.46,-0.386,-0.395,-0.3,-0.304,-0.25,-0.253,-0.176,-0.182,,,0.081,0.074,0.238,0.235,2191,-0.4555,104.08045483464022,0.6865,,-1.287,-1.256,-1.221,-1.102,-0.911,-0.781,-0.604,-0.503,-0.358,,0.155,0.473,0.79375,1.385,1.45375,0.9675,1.5475,1.625,1.06625,1.67,1.14,1.19125,1.24,1.28125,1.31375,1.34625
NL0011220108,2019-11-06,EUR,104.068,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2078,,,-0.633,-0.652,-0.608,-0.635,-0.603,-0.611,-0.544,-0.554,-0.454,-0.463,-0.393,-0.402,-0.306,-0.321,-0.265,-0.27,-0.193,-0.199,,,0.055,0.05,0.207,0.204,2191,-0.4585,104.09622399030697,0.6665000000000001,,-1.2850000000000001,-1.2429999999999999,-1.214,-1.098,-0.917,-0.795,-0.627,-0.535,-0.392,,0.10500000000000001,0.411,0.7875,1.38125,1.45125,0.95875,1.54375,1.62125,1.06125,1.66875,1.1375,1.18875,1.2375,1.27875,1.31,1.3425
NL0011220108,2019-11-07,EUR,103.83,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2077,,,-0.624,-0.643,-0.595,-0.618,-0.572,-0.587,-0.509,-0.523,-0.414,-0.424,-0.35,-0.359,-0.261,-0.276,-0.215,-0.219,-0.143,-0.147,,,0.114,0.102,0.273,0.26,2191,-0.419,103.86082217952217,0.7290000000000001,,-1.267,-1.213,-1.1589999999999998,-1.032,-0.838,-0.709,-0.537,-0.434,-0.29,,0.216,0.533,0.8025,1.40125,1.47125,0.985,1.56375,1.64,1.085,1.68875,1.16,1.21125,1.25875,1.29875,1.33,1.3625
NL0011220108,2019-11-08,EUR,103.762,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2076,,,-0.616,-0.636,-0.577,-0.624,-0.565,-0.58,-0.496,-0.52,-0.403,-0.414,-0.339,-0.347,-0.248,-0.262,-0.202,-0.212,-0.131,-0.135,,,0.125,0.115,0.271,0.267,2191,-0.4085,103.79703144960973,0.7354999999999999,,-1.252,-1.201,-1.145,-1.016,-0.817,-0.6859999999999999,-0.51,-0.41400000000000003,-0.266,,0.24,0.538,0.78875,1.39625,1.465,0.98125,1.55875,1.635,1.08125,1.6825,1.155,1.205,1.2525,1.2925,1.32375,1.35625
NL0011220108,2019-11-11,EUR,103.752,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2073,,,-0.62,-0.639,-0.592,-0.606,-0.556,-0.57,-0.497,-0.507,-0.402,-0.408,-0.338,-0.344,-0.252,-0.26,-0.202,-0.209,-0.129,-0.134,,,0.121,0.11,0.272,0.268,2191,-0.405,103.77088423256372,0.7435,,-1.259,-1.198,-1.126,-1.004,-0.81,-0.6819999999999999,-0.512,-0.41100000000000003,-0.263,,0.23099999999999998,0.54,0.8075,1.4025,1.47,0.9975,1.565,1.64,1.095,1.6875,1.16625,1.21375,1.2625,1.30125,1.33,1.3625
NL0011220108,2019-11-12,EUR,103.722,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2072,,,-0.615,-0.639,-0.589,-0.617,-0.565,-0.575,-0.492,-0.51,-0.398,-0.408,-0.33,-0.341,-0.247,-0.262,-0.192,-0.202,-0.122,-0.125,,,0.132,0.12,0.291,0.278,2191,-0.403,103.75728293662608,0.75,,-1.254,-1.206,-1.14,-1.002,-0.806,-0.671,-0.509,-0.394,-0.247,,0.252,0.569,0.81375,1.40625,1.47375,0.99875,1.5675,1.64375,1.09875,1.69125,1.1675,1.21875,1.265,1.30375,1.3325,1.365
NL0011220108,2019-11-13,EUR,103.845,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2071,,,-0.626,-0.647,-0.601,-0.628,-0.581,-0.594,-0.507,-0.531,-0.419,-0.427,-0.361,-0.363,-0.288,-0.296,-0.237,-0.246,-0.166,-0.175,,,0.074,0.068,0.222,0.219,2191,-0.423,103.87307321413087,0.696,,-1.2730000000000001,-1.229,-1.1749999999999998,-1.038,-0.846,-0.724,-0.584,-0.483,-0.34099999999999997,,0.14200000000000002,0.441,0.80875,1.38375,1.45125,0.995,1.545,1.62,1.0875,1.6675,1.15375,1.1975,1.24375,1.2825,1.315,1.34375
NL0011220108,2019-11-14,EUR,104.007,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2070,,,-0.632,-0.653,-0.611,-0.638,-0.6,-0.612,-0.538,-0.552,-0.443,-0.455,-0.389,-0.393,-0.315,-0.329,-0.266,-0.276,-0.196,-0.199,,,0.043,0.037,0.189,0.185,2191,-0.449,104.02425150757578,0.663,,-1.2850000000000001,-1.249,-1.212,-1.09,-0.898,-0.782,-0.644,-0.542,-0.395,,0.07999999999999999,0.374,0.80625,1.36875,1.43625,0.99375,1.53,1.60375,1.085,1.65125,1.1425,1.185,1.22875,1.2675,1.3,1.32875
NL0011220108,2019-11-15,EUR,104.008,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2069,,,-0.635,-0.658,-0.612,-0.64,-0.597,-0.619,-0.538,-0.553,-0.446,-0.458,-0.389,-0.396,-0.32,-0.323,-0.266,-0.275,-0.195,-0.198,,,0.042,0.032,0.189,0.185,2191,-0.452,104.039952879102,0.6699999999999999,,-1.2930000000000001,-1.252,-1.216,-1.0910000000000002,-0.904,-0.785,-0.643,-0.541,-0.393,,0.07400000000000001,0.374,0.82875,1.38125,1.44625,1.01625,1.54,1.615,1.1075,1.6625,1.16125,1.2025,1.24375,1.2825,1.3125,1.34125
NL0011220108,2019-11-18,EUR,104.007,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2066,,,-0.634,-0.658,-0.613,-0.641,-0.603,-0.61,-0.534,-0.557,-0.448,-0.456,-0.389,-0.397,-0.316,-0.331,-0.273,-0.28,-0.202,-0.205,,,0.039,0.028,0.189,0.178,2191,-0.452,104.03401961999471,0.6585000000000001,,-1.292,-1.254,-1.213,-1.0910000000000002,-0.904,-0.786,-0.647,-0.553,-0.40700000000000003,,0.067,0.367,0.80125,1.3775,1.4425,0.99125,1.53625,1.61125,1.08375,1.65875,1.145,1.1925,1.235,1.27375,1.3075,1.3375
NL0011220108,2019-11-19,EUR,103.972,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2065,,,-0.629,-0.653,-0.608,-0.64,-0.592,-0.612,-0.532,-0.546,-0.445,-0.45,-0.387,-0.397,-0.314,-0.329,-0.269,-0.279,-0.199,-0.208,,,0.042,0.036,0.191,0.186,2191,-0.4475,104.0055906125936,0.6525000000000001,,-1.282,-1.248,-1.204,-1.078,-0.895,-0.784,-0.643,-0.548,-0.40700000000000003,,0.078,0.377,0.78375,1.36375,1.43,0.97625,1.52125,1.595,1.06875,1.64125,1.12875,1.17875,1.22125,1.26,1.29375,1.32625
NL0011220108,2019-11-20,EUR,104.073,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2064,,,-0.638,-0.668,-0.627,-0.641,-0.609,-0.622,-0.547,-0.565,-0.463,-0.468,-0.41,-0.414,-0.334,-0.349,-0.29,-0.297,-0.219,-0.222,,,0.019,0.013,0.167,0.162,2191,-0.4655,104.10942612160515,0.6419999999999999,,-1.306,-1.268,-1.2309999999999999,-1.112,-0.931,-0.824,-0.683,-0.587,-0.441,,0.032,0.329,0.78125,1.3575,1.4225,0.97625,1.515,1.5875,1.07625,1.63375,1.13125,1.17375,1.2175,1.25125,1.28625,1.31875
NL0011220108,2019-11-21,EUR,103.978,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2063,,,-0.624,-0.658,-0.602,-0.65,-0.591,-0.62,-0.533,-0.557,-0.446,-0.454,-0.393,-0.398,-0.31,-0.325,-0.258,-0.265,-0.186,-0.195,,,0.056,0.05,0.207,0.203,2191,-0.45,104.01634122243865,0.6695000000000001,,-1.282,-1.252,-1.2109999999999999,-1.09,-0.9,-0.791,-0.635,-0.523,-0.381,,0.10600000000000001,0.41000000000000003,0.79625,1.3675,1.43125,0.98375,1.52125,1.5925,1.08375,1.63875,1.145,1.18875,1.23,1.26375,1.29875,1.33
NL0011220108,2019-11-22,EUR,104.047,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2062,,,-0.626,-0.649,-0.608,-0.636,-0.605,-0.618,-0.552,-0.564,-0.459,-0.464,-0.411,-0.415,-0.328,-0.343,-0.28,-0.286,-0.206,-0.214,,,0.035,0.024,0.181,0.177,2191,-0.4615,104.08189287006816,0.6375,,-1.275,-1.244,-1.2229999999999999,-1.116,-0.923,-0.826,-0.671,-0.5660000000000001,-0.42,,0.059000000000000004,0.358,0.7875,1.3525,1.415,0.985,1.5025,1.57375,1.0825,1.61875,1.135,1.17,1.21375,1.24875,1.28375,1.315
NL0011220108,2019-11-25,EUR,104.081,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2059,,,-0.63,-0.654,-0.651,-0.666,-0.614,-0.624,-0.533,-0.543,-0.465,-0.472,-0.416,-0.424,-0.332,-0.347,-0.287,-0.292,-0.214,-0.22,,,0.136,0.126,0.173,0.169,2191,-0.4685,104.1169410490366,0.633,,-1.284,-1.3170000000000002,-1.238,-1.076,-0.937,-0.84,-0.679,-0.579,-0.434,,0.262,0.34199999999999997,0.7875,1.33125,1.39375,0.9725,1.4775,1.54625,1.07,1.59625,1.1225,1.1575,1.1975,1.23125,1.2625,1.29375
NL0011220108,2019-11-26,EUR,104.153,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2058,,,-0.628,-0.658,-0.655,-0.666,-0.618,-0.639,-0.544,-0.553,-0.475,-0.484,-0.428,-0.436,-0.349,-0.357,-0.299,-0.309,-0.227,-0.235,,,0.127,0.117,0.163,0.16,2191,-0.4795,104.17945155158318,0.6125,,-1.286,-1.3210000000000002,-1.2570000000000001,-1.097,-0.959,-0.864,-0.706,-0.608,-0.46199999999999997,,0.244,0.323,0.80375,1.335,1.39875,0.98625,1.48375,1.55375,1.08,1.6025,1.13,1.16375,1.20375,1.2375,1.2675,1.2975
NL0011220108,2019-11-27,EUR,104.108,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2057,,,-0.623,-0.652,-0.64,-0.667,-0.606,-0.626,-0.532,-0.549,-0.467,-0.476,-0.421,-0.434,-0.338,-0.357,-0.297,-0.307,-0.225,-0.233,,,0.124,0.114,0.161,0.157,2191,-0.47150000000000003,104.13047629007126,0.6075,,-1.275,-1.307,-1.232,-1.081,-0.9430000000000001,-0.855,-0.6950000000000001,-0.604,-0.458,,0.238,0.318,0.7925,1.34,1.405,0.98,1.49,1.5625,1.07625,1.61125,1.13125,1.1675,1.2075,1.24125,1.2725,1.3025
NL0011220108,2019-11-28,EUR,104.097,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2056,,,-0.622,-0.657,-0.641,-0.662,-0.612,-0.625,-0.531,-0.552,-0.465,-0.483,-0.423,-0.429,-0.343,-0.35,-0.294,-0.301,-0.22,-0.226,,,0.13,0.116,0.164,0.16,2191,-0.474,104.14309288491386,0.6174999999999999,,-1.279,-1.303,-1.237,-1.0830000000000002,-0.948,-0.852,-0.6930000000000001,-0.595,-0.446,,0.246,0.324,0.79125,1.34875,1.415,0.97875,1.49875,1.56875,1.075,1.6175,1.13375,1.17375,1.215,1.24875,1.28125,1.31125
NL0011220108,2019-11-29,EUR,104.044,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2055,,,-0.623,-0.648,-0.637,-0.651,-0.604,-0.617,-0.526,-0.536,-0.458,-0.467,-0.408,-0.419,-0.33,-0.34,-0.282,-0.289,-0.208,-0.215,,,0.143,0.128,0.176,0.173,2191,-0.4625,104.07370804150062,0.6315000000000001,,-1.271,-1.288,-1.221,-1.062,-0.925,-0.827,-0.67,-0.571,-0.423,,0.271,0.349,0.7925,1.36375,1.42875,0.99,1.51125,1.58125,1.0925,1.63,1.15125,1.19125,1.2325,1.265,1.29625,1.32625
NL0011220108,2019-12-02,EUR,103.782,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,2052,,,-0.619,-0.643,-0.614,-0.638,-0.573,-0.59,-0.49,-0.5,-0.417,-0.43,-0.367,-0.378,-0.292,-0.295,-0.231,-0.24,-0.156,-0.164,,,0.191,0.184,0.228,0.225,2191,-0.4235,103.84003017645576,0.7025,,-1.262,-1.252,-1.1629999999999998,-0.99,-0.847,-0.745,-0.587,-0.471,-0.32,,0.375,0.453,0.745,1.37,1.43125,0.9725,1.51,1.58,1.0925,1.62875,1.155,1.19625,1.2375,1.27125,1.3025,1.33125
